"Step","SHF-Accum-v2-128 - score_train_avg","SHF-Accum-v2-128 - score_train_avg__MIN","SHF-Accum-v2-128 - score_train_avg__MAX","SHF-Accum-v2-64 - score_train_avg","SHF-Accum-v2-64 - score_train_avg__MIN","SHF-Accum-v2-64 - score_train_avg__MAX","SHF-Accum-v2-32 - score_train_avg","SHF-Accum-v2-32 - score_train_avg__MIN","SHF-Accum-v2-32 - score_train_avg__MAX","SHF-Accum-v2-16 - score_train_avg","SHF-Accum-v2-16 - score_train_avg__MIN","SHF-Accum-v2-16 - score_train_avg__MAX","SHF-Accum-v2-8 - score_train_avg","SHF-Accum-v2-8 - score_train_avg__MIN","SHF-Accum-v2-8 - score_train_avg__MAX","SHF-Accum-v2-4 - score_train_avg","SHF-Accum-v2-4 - score_train_avg__MIN","SHF-Accum-v2-4 - score_train_avg__MAX","SHF-Accum-v2-3 - score_train_avg","SHF-Accum-v2-3 - score_train_avg__MIN","SHF-Accum-v2-3 - score_train_avg__MAX","SHF-Accum-v2-2 - score_train_avg","SHF-Accum-v2-2 - score_train_avg__MIN","SHF-Accum-v2-2 - score_train_avg__MAX","SHF-Accum-v2-1 - score_train_avg","SHF-Accum-v2-1 - score_train_avg__MIN","SHF-Accum-v2-1 - score_train_avg__MAX","SHF-Accum-v2-0 - score_train_avg","SHF-Accum-v2-0 - score_train_avg__MIN","SHF-Accum-v2-0 - score_train_avg__MAX"
"1864","","","","","","","","","","","","","-1.4903182983398438","-1.4903182983398438","-1.4903182983398438","-1.25128173828125","-1.25128173828125","-1.25128173828125","","","","-1.7977294921875","-1.7977294921875","-1.7977294921875","-1.024169921875","-1.024169921875","-1.024169921875","","",""
"1865","","","","","","","","","","","","","","","","","","","","","","","","","-1.4088134765625","-1.4088134765625","-1.4088134765625","","",""
"1866","","","","","","","","","","","","","","","","","","","-1.5531412760416667","-1.5531412760416667","-1.5531412760416667","-1.25238037109375","-1.25238037109375","-1.25238037109375","-1.213623046875","-1.213623046875","-1.213623046875","","",""
"1867","","","","","","","","","","","","","","","","","","","","","","","","","-1.7578125","-1.7578125","-1.7578125","","",""
"1868","","","","","","","","","","","","","","","","-2.3511962890625","-2.3511962890625","-2.3511962890625","","","","-3.199951171875","-3.199951171875","-3.199951171875","-4.802734375","-4.802734375","-4.802734375","","",""
"1869","","","","","","","","","","","","","","","","","","","-3.1167805989583335","-3.1167805989583335","-3.1167805989583335","","","","-2.1513671875","-2.1513671875","-2.1513671875","","",""
"1870","","","","","","","","","","","","","","","","","","","","","","-1.74658203125","-1.74658203125","-1.74658203125","-1.715576171875","-1.715576171875","-1.715576171875","","",""
"1871","","","","","","","","","","","","","","","","","","","","","","","","","-1.104339599609375","-1.104339599609375","-1.104339599609375","","",""
"1872","","","","","","","","","","-1.7026476860046387","-1.7026476860046387","-1.7026476860046387","-1.991250991821289","-1.991250991821289","-1.991250991821289","-1.6016044616699219","-1.6016044616699219","-1.6016044616699219","-1.62208890914917","-1.62208890914917","-1.62208890914917","-1.329383373260498","-1.329383373260498","-1.329383373260498","-1.613525390625","-1.613525390625","-1.613525390625","","",""
"1873","","","","","","","","","","","","","","","","","","","","","","","","","-2.278076171875","-2.278076171875","-2.278076171875","","",""
"1874","","","","","","","","","","","","","","","","","","","","","","-1.566169559955597","-1.566169559955597","-1.566169559955597","-1.0225410461425781","-1.0225410461425781","-1.0225410461425781","","",""
"1875","","","","","","","","","","","","","","","","","","","-1.3326524098714192","-1.3326524098714192","-1.3326524098714192","","","","-0.13741302490234375","-0.13741302490234375","-0.13741302490234375","","",""
"1876","","","","","","","","","","","","","","","","-1.4628782272338867","-1.4628782272338867","-1.4628782272338867","","","","-1.050501823425293","-1.050501823425293","-1.050501823425293","-1.9403076171875","-1.9403076171875","-1.9403076171875","","",""
"1877","","","","","","","","","","","","","","","","","","","","","","","","","-1.3055419921875","-1.3055419921875","-1.3055419921875","","",""
"1878","","","","","","","","","","","","","","","","","","","-1.776123046875","-1.776123046875","-1.776123046875","-1.3231201171875","-1.3231201171875","-1.3231201171875","-1.485595703125","-1.485595703125","-1.485595703125","","",""
"1879","","","","","","","","","","","","","","","","","","","","","","","","","-2.25439453125","-2.25439453125","-2.25439453125","","",""
"1880","","","","","","","","","","","","","-1.2568775415420532","-1.2568775415420532","-1.2568775415420532","-1.2470779418945312","-1.2470779418945312","-1.2470779418945312","","","","-0.919891357421875","-0.919891357421875","-0.919891357421875","0.38765716552734375","0.38765716552734375","0.38765716552734375","","",""
"1881","","","","","","","","","","","","","","","","","","","-1.4690704345703125","-1.4690704345703125","-1.4690704345703125","","","","-2.15185546875","-2.15185546875","-2.15185546875","","",""
"1882","","","","","","","","","","","","","","","","","","","","","","-1.0851287841796875","-1.0851287841796875","-1.0851287841796875","-0.07958984375","-0.07958984375","-0.07958984375","","",""
"1883","","","","","","","","","","","","","","","","","","","","","","","","","-0.32940673828125","-0.32940673828125","-0.32940673828125","","",""
"1884","","","","","","","","","","","","","","","","-1.4883098602294922","-1.4883098602294922","-1.4883098602294922","-1.6758003234863281","-1.6758003234863281","-1.6758003234863281","-1.6294960975646973","-1.6294960975646973","-1.6294960975646973","-4.10009765625","-4.10009765625","-4.10009765625","","",""
"1885","","","","","","","","","","","","","","","","","","","","","","","","","-3.036865234375","-3.036865234375","-3.036865234375","","",""
"1886","","","","","","","","","","","","","","","","","","","","","","-2.023223876953125","-2.023223876953125","-2.023223876953125","-0.660308837890625","-0.660308837890625","-0.660308837890625","","",""
"1887","","","","","","","","","","","","","","","","","","","-1.5551300048828125","-1.5551300048828125","-1.5551300048828125","","","","-0.523284912109375","-0.523284912109375","-0.523284912109375","","",""
"1888","","","","","","","-1.5832248032093048","-1.5832248032093048","-1.5832248032093048","-1.2581795454025269","-1.2581795454025269","-1.2581795454025269","-1.5681109428405762","-1.5681109428405762","-1.5681109428405762","-1.476348876953125","-1.476348876953125","-1.476348876953125","","","","-1.23419189453125","-1.23419189453125","-1.23419189453125","-1.911865234375","-1.911865234375","-1.911865234375","","",""
"1889","","","","","","","","","","","","","","","","","","","","","","","","","0.44112396240234375","0.44112396240234375","0.44112396240234375","","",""
"1890","","","","","","","","","","","","","","","","","","","-0.6315633455912272","-0.6315633455912272","-0.6315633455912272","0.4519169330596924","0.4519169330596924","0.4519169330596924","0.96875","0.96875","0.96875","","",""
"1891","","","","","","","","","","","","","","","","","","","","","","","","","-2.23193359375","-2.23193359375","-2.23193359375","","",""
"1892","","","","","","","","","","","","","","","","-0.8022279739379883","-0.8022279739379883","-0.8022279739379883","","","","-1.45025634765625","-1.45025634765625","-1.45025634765625","-1.166259765625","-1.166259765625","-1.166259765625","","",""
"1893","","","","","","","","","","","","","","","","","","","-1.3658955891927083","-1.3658955891927083","-1.3658955891927083","","","","-0.054355621337890625","-0.054355621337890625","-0.054355621337890625","","",""
"1894","","","","","","","","","","","","","","","","","","","","","","-0.3358955383300781","-0.3358955383300781","-0.3358955383300781","-0.7964630126953125","-0.7964630126953125","-0.7964630126953125","","",""
"1895","","","","","","","","","","","","","","","","","","","","","","","","","-1.433349609375","-1.433349609375","-1.433349609375","","",""
"1896","","","","","","","","","","","","","-0.8976106643676758","-0.8976106643676758","-0.8976106643676758","-1.1088135242462158","-1.1088135242462158","-1.1088135242462158","-1.7991231282552083","-1.7991231282552083","-1.7991231282552083","-1.562744140625","-1.562744140625","-1.562744140625","-1.98486328125","-1.98486328125","-1.98486328125","","",""
"1897","","","","","","","","","","","","","","","","","","","","","","","","","-1.594970703125","-1.594970703125","-1.594970703125","","",""
"1898","","","","","","","","","","","","","","","","","","","","","","-1.3909912109375","-1.3909912109375","-1.3909912109375","-1.5955810546875","-1.5955810546875","-1.5955810546875","","",""
"1899","","","","","","","","","","","","","","","","","","","-1.46405029296875","-1.46405029296875","-1.46405029296875","","","","-0.515869140625","-0.515869140625","-0.515869140625","","",""
"1900","","","","","","","","","","","","","","","","-1.221527099609375","-1.221527099609375","-1.221527099609375","","","","-0.9523162841796875","-0.9523162841796875","-0.9523162841796875","-1.4154052734375","-1.4154052734375","-1.4154052734375","","",""
"1901","","","","","","","","","","","","","","","","","","","","","","","","","-1.764404296875","-1.764404296875","-1.764404296875","","",""
"1902","","","","","","","","","","","","","","","","","","","-0.8936481475830078","-0.8936481475830078","-0.8936481475830078","-0.930908203125","-0.930908203125","-0.930908203125","0.5718307495117188","0.5718307495117188","0.5718307495117188","","",""
"1903","","","","","","","","","","","","","","","","","","","","","","","","","-2.727783203125","-2.727783203125","-2.727783203125","","",""
"1904","","","","","","","","","","-1.1833326816558838","-1.1833326816558838","-1.1833326816558838","-1.3151588439941406","-1.3151588439941406","-1.3151588439941406","-1.1045722961425781","-1.1045722961425781","-1.1045722961425781","","","","-1.86773681640625","-1.86773681640625","-1.86773681640625","-1.314208984375","-1.314208984375","-1.314208984375","","",""
"1905","","","","","","","","","","","","","","","","","","","-2.2058919270833335","-2.2058919270833335","-2.2058919270833335","","","","-2.260009765625","-2.260009765625","-2.260009765625","","",""
"1906","","","","","","","","","","","","","","","","","","","","","","-1.71282958984375","-1.71282958984375","-1.71282958984375","-1.700439453125","-1.700439453125","-1.700439453125","","",""
"1907","","","","","","","","","","","","","","","","","","","","","","","","","-1.20263671875","-1.20263671875","-1.20263671875","","",""
"1908","","","","","","","","","","","","","","","","-1.0818138122558594","-1.0818138122558594","-1.0818138122558594","-0.78680419921875","-0.78680419921875","-0.78680419921875","0.01178741455078125","0.01178741455078125","0.01178741455078125","1.0520172119140625","1.0520172119140625","1.0520172119140625","","",""
"1909","","","","","","","","","","","","","","","","","","","","","","","","","-2.72119140625","-2.72119140625","-2.72119140625","","",""
"1910","","","","","","","","","","","","","","","","","","","","","","-1.8929443359375","-1.8929443359375","-1.8929443359375","-1.4388427734375","-1.4388427734375","-1.4388427734375","","",""
"1911","","","","","","","","","","","","","","","","","","","-2.9759724934895835","-2.9759724934895835","-2.9759724934895835","","","","-6.21435546875","-6.21435546875","-6.21435546875","","",""
"1912","","","","","","","","","","","","","-1.8434906005859375","-1.8434906005859375","-1.8434906005859375","-2.5717220306396484","-2.5717220306396484","-2.5717220306396484","","","","-3.6386566162109375","-3.6386566162109375","-3.6386566162109375","-0.7420654296875","-0.7420654296875","-0.7420654296875","","",""
"1913","","","","","","","","","","","","","","","","","","","","","","","","","-1.85595703125","-1.85595703125","-1.85595703125","","",""
"1914","","","","","","","","","","","","","","","","","","","-1.1603291829427083","-1.1603291829427083","-1.1603291829427083","-0.8240761756896973","-0.8240761756896973","-0.8240761756896973","0.06899166107177734","0.06899166107177734","0.06899166107177734","","",""
"1915","","","","","","","","","","","","","","","","","","","","","","","","","-2.740234375","-2.740234375","-2.740234375","","",""
"1916","","","","","","","","","","","","","","","","-1.9519333839416504","-1.9519333839416504","-1.9519333839416504","","","","-3.2476806640625","-3.2476806640625","-3.2476806640625","-3.66357421875","-3.66357421875","-3.66357421875","","",""
"1917","","","","","","","","","","","","","","","","","","","-2.9970703125","-2.9970703125","-2.9970703125","","","","-1.934326171875","-1.934326171875","-1.934326171875","","",""
"1918","","","","","","","","","","","","","","","","","","","","","","-1.57183837890625","-1.57183837890625","-1.57183837890625","-1.685302734375","-1.685302734375","-1.685302734375","","",""
"1919","","","","","","","","","","","","","","","","","","","","","","","","","-1.3699951171875","-1.3699951171875","-1.3699951171875","","",""
"1920","-1.4310221076011658","-1.4310221076011658","-1.4310221076011658","-1.6207848563790321","-1.6207848563790321","-1.6207848563790321","-1.5073596686124802","-1.5073596686124802","-1.5073596686124802","-1.7056601345539093","-1.7056601345539093","-1.7056601345539093","-1.802374005317688","-1.802374005317688","-1.802374005317688","-1.534942626953125","-1.534942626953125","-1.534942626953125","-1.7456868489583333","-1.7456868489583333","-1.7456868489583333","-1.6273193359375","-1.6273193359375","-1.6273193359375","-1.7847900390625","-1.7847900390625","-1.7847900390625","","",""
"1921","","","","","","","","","","","","","","","","","","","","","","","","","-4.921875","-4.921875","-4.921875","","",""
"1922","","","","","","","","","","","","","","","","","","","","","","-2.461933135986328","-2.461933135986328","-2.461933135986328","0.0294952392578125","0.0294952392578125","0.0294952392578125","","",""
"1923","","","","","","","","","","","","","","","","","","","-1.9512583414713542","-1.9512583414713542","-1.9512583414713542","","","","-1.08026123046875","-1.08026123046875","-1.08026123046875","","",""
"1924","","","","","","","","","","","","","","","","-1.8985328674316406","-1.8985328674316406","-1.8985328674316406","","","","-1.2235107421875","-1.2235107421875","-1.2235107421875","-1.765869140625","-1.765869140625","-1.765869140625","","",""
"1925","","","","","","","","","","","","","","","","","","","","","","","","","-2.708984375","-2.708984375","-2.708984375","","",""
"1926","","","","","","","","","","","","","","","","","","","-2.1539306640625","-2.1539306640625","-2.1539306640625","-2.0869140625","-2.0869140625","-2.0869140625","-1.958984375","-1.958984375","-1.958984375","","",""
"1927","","","","","","","","","","","","","","","","","","","","","","","","","-1.677001953125","-1.677001953125","-1.677001953125","","",""
